V101,StateName
302878367,Illinois
302878847,New York
302879043,California
302879086,Ohio
302879110,Colorado
302879120,Washington
302879213,Florida
302879222,Georgia
302879223,Washington
302879238,North Carolina
302879255,Indiana
302879256,South Dakota
302879264,Texas
302879270,Arkansas
302879283,New York
302879306,North Carolina
302879326,Ohio
302879334,Arizona
302879363,Minnesota
302879366,Arizona
302879375,Ohio
302879378,Colorado
302879391,Kansas
302879398,Rhode Island
302879404,New York
302879416,New York
302879421,Florida
302879452,Wisconsin
302879517,Texas
302879553,Colorado
302879570,Iowa
302879579,Indiana
302879581,Indiana
302879590,Illinois
302879607,Indiana
302879610,Missouri
302879615,Tennessee
302879638,North Carolina
302879649,Ohio
302879650,Florida
302879663,Ohio
302879718,Michigan
302879739,Pennsylvania
302879817,Kentucky
302879940,Texas
302879996,Michigan
302880014,Florida
302880035,South Carolina
302880105,Texas
302880130,Kentucky
302880136,Missouri
302880162,Washington
302880164,California
302880178,Illinois
302880187,Idaho
302880195,Pennsylvania
302880204,Minnesota
302880213,Illinois
302880219,Pennsylvania
302880234,California
302880235,Colorado
302880245,South Carolina
302880271,Ohio
302880301,Pennsylvania
302880305,Pennsylvania
302880411,Georgia
302881505,Ohio
302881575,Florida
302881680,Ohio
302881701,North Carolina
302881707,Missouri
302881709,Pennsylvania
302881729,Alabama
302881736,Iowa
302881788,Ohio
302881804,Maryland
302881812,Colorado
302881815,Texas
302881831,New York
302881863,Oregon
302881881,West Virginia
302881885,Illinois
302881926,Massachusetts
302881929,Pennsylvania
302881940,Texas
302881945,Ohio
302881953,Delaware
302881988,Texas
302881993,Massachusetts
302882008,Virginia
302882016,Georgia
302882107,New York
302882127,Tennessee
302882131,California
302882145,Florida
302882149,North Carolina
302882174,Ohio
302882176,Missouri
302882193,Maryland
302882198,Arizona
302882199,Pennsylvania
302882223,Ohio
302882232,Wisconsin
302882249,North Carolina
302882277,South Carolina
302882295,Pennsylvania
302882356,California
302882377,California
302882383,California
302882858,California
302882967,Tennessee
302882973,Indiana
302883022,Texas
302883064,New York
302883070,California
302883092,New Jersey
302883099,Illinois
302883109,New Jersey
302883149,Georgia
302883154,Colorado
302883156,Ohio
302883159,Texas
302883193,Indiana
302883203,Florida
302883211,New Jersey
302883241,Illinois
302883247,Georgia
302883317,Texas
302883386,Virginia
302883404,New Hampshire
302883407,Pennsylvania
302883921,Michigan
302884711,New Jersey
302884716,Minnesota
302884740,Michigan
302884771,New York
302884792,Ohio
302884832,New York
302884840,New Jersey
302884846,Iowa
302884893,Ohio
302884899,Pennsylvania
302884905,Pennsylvania
302884938,California
302884964,Pennsylvania
302884980,Florida
302884989,West Virginia
302885004,New Hampshire
302885011,South Carolina
302885012,Florida
302885015,Ohio
302885057,Illinois
302885059,Washington
302885061,South Carolina
302885063,Texas
302885073,Ohio
302885105,Oregon
302885113,Minnesota
302885124,Missouri
302885175,Minnesota
302885205,Pennsylvania
302885209,Minnesota
302885239,Pennsylvania
302885268,New York
302885270,Maryland
302885275,Pennsylvania
302885283,Ohio
302885292,Minnesota
302885300,Pennsylvania
302885302,Kentucky
302885357,Texas
302885378,Missouri
302885380,Texas
302885409,Florida
302885415,Texas
302885418,Virginia
302885425,California
302885438,California
302885464,Georgia
302885856,Arkansas
302886072,Minnesota
302886105,Arizona
302886182,Pennsylvania
302886292,Wisconsin
302886294,New Jersey
302886318,Michigan
302886319,Wisconsin
302886537,Pennsylvania
302887420,Ohio
302887451,Texas
302887486,North Carolina
302887505,District of Columbia
302887706,New York
302887707,Illinois
302887746,Nevada
302887754,Illinois
302887791,Virginia
302887794,South Carolina
302887812,Massachusetts
302887816,Ohio
302887823,Minnesota
302887826,Ohio
302887830,Montana
302887852,Virginia
302887854,Wisconsin
302887923,North Carolina
302887967,West Virginia
302887974,Ohio
302887983,Alaska
302887984,Michigan
302887986,Texas
302888015,Pennsylvania
302888028,Tennessee
302888044,California
302888050,Colorado
302888055,Colorado
302888071,New York
302888079,Virginia
302888090,Texas
302888092,Florida
302888098,Pennsylvania
302888101,Ohio
302888115,Illinois
302888150,New York
302888155,Indiana
302888161,Massachusetts
302888169,Pennsylvania
302888179,Pennsylvania
302888186,Ohio
302888217,New Jersey
302888222,New Mexico
302888227,Ohio
302888234,Michigan
302888245,New York
302888246,New Mexico
302888260,Pennsylvania
302888264,Idaho
302888270,Minnesota
302888277,North Carolina
302888280,Kansas
302888324,Massachusetts
302888325,Texas
302888333,New Jersey
302888364,Pennsylvania
302888368,Arizona
302888378,North Carolina
302888406,Georgia
302888424,Missouri
302889079,South Carolina
302889086,Colorado
302889105,Florida
302889201,Oregon
302889310,North Carolina
302889315,Florida
302889486,California
302889513,Washington
302889648,New Jersey
302889660,Texas
302889979,New York
302890708,Massachusetts
302890714,Massachusetts
302890792,Illinois
302890815,Ohio
302890830,Pennsylvania
302890844,Arizona
302890861,New Jersey
302890869,New Jersey
302890890,Iowa
302890917,Virginia
302890918,Florida
302890920,Arizona
302890921,Florida
302890922,Illinois
302890927,Virginia
302890981,Virginia
302890997,New York
302891016,Virginia
302891019,Colorado
302891022,California
302891023,Texas
302891028,Florida
302891034,North Carolina
302891035,Ohio
302891042,Wisconsin
302891045,New York
302891069,Rhode Island
302891074,Maine
302891076,Missouri
302891152,Kansas
302891207,Georgia
302891216,Pennsylvania
302891224,Florida
302891225,Pennsylvania
302891228,Michigan
302891246,Pennsylvania
302891258,Illinois
302891272,New York
302891326,Oklahoma
302891385,Texas
302891405,Arizona
302891416,West Virginia
302891423,Maryland
302892037,Arkansas
302892149,South Carolina
302892155,Missouri
302892227,South Carolina
302892273,West Virginia
302892303,Wisconsin
302892306,Maryland
302892318,Wisconsin
302892334,Georgia
302892346,Colorado
302892384,Ohio
302892385,Georgia
302892551,Alaska
302892553,Washington
302892558,Washington
302892561,Washington
302892844,Washington
302892950,Ohio
302893016,Texas
302893290,Louisiana
302893733,Pennsylvania
302893738,Texas
302893752,Ohio
302893763,Texas
302893770,California
302893788,Utah
302893883,California
302893886,Nevada
302893889,Arizona
302893893,Ohio
302893925,Minnesota
302893934,Pennsylvania
302893942,Mississippi
302893952,Kentucky
302893959,Indiana
302893966,South Dakota
302893968,Washington
302893975,Texas
302893992,Florida
302893995,North Carolina
302894032,New Jersey
302894036,North Carolina
302894042,Georgia
302894043,New York
302894044,Ohio
302894060,Connecticut
302894066,Maine
302894074,Pennsylvania
302894075,New Jersey
302894076,North Carolina
302894086,Wisconsin
302894119,Ohio
302894186,New Jersey
302894221,South Dakota
302894227,California
302894233,Florida
302894258,Maryland
302894263,Pennsylvania
302894269,New York
302894278,Wisconsin
302894289,Illinois
302894297,Indiana
302894303,Massachusetts
302894350,North Carolina
302894364,Pennsylvania
302894395,Ohio
302894401,Missouri
302894420,Tennessee
302894422,Wisconsin
302894425,Illinois
302894502,North Carolina
302894504,Colorado
302894642,Minnesota
302894893,Tennessee
302895042,New York
302895044,California
302895127,Maine
302895211,South Carolina
302895246,Arizona
302895248,Illinois
302895260,South Carolina
302895261,Minnesota
302895283,California
302895285,Kentucky
302895351,Vermont
302895409,Georgia
302895521,Washington
302895525,Washington
302895761,Pennsylvania
302895791,New Jersey
302895907,Massachusetts
302895959,Michigan
302896012,Virginia
302896219,Florida
302896381,Oklahoma
302896498,Arizona
302896720,New Jersey
302896740,Maryland
302896742,Michigan
302896746,North Carolina
302896791,South Dakota
302896828,Pennsylvania
302896920,Michigan
302896923,Ohio
302896928,Ohio
302896935,Ohio
302896937,Kentucky
302896953,Florida
302896959,Pennsylvania
302896995,Pennsylvania
302897024,Tennessee
302897026,Indiana
302897076,Wisconsin
302897085,North Carolina
302897119,California
302897156,Mississippi
302897167,Oklahoma
302897186,New York
302897190,Indiana
302897207,Georgia
302897226,Pennsylvania
302897246,South Carolina
302897257,Tennessee
302897271,Pennsylvania
302897307,Massachusetts
302897329,Florida
302897331,Tennessee
302897394,Pennsylvania
302897447,Virginia
302897450,Indiana
302897465,California
302897474,California
302897973,Oregon
302898000,Nevada
302898025,Georgia
302898087,Alabama
302898128,Pennsylvania
302898138,California
302898207,Georgia
302898243,Pennsylvania
302898244,South Dakota
302898245,California
302898246,Michigan
302898248,New York
302898255,Virginia
302898257,New York
302898259,North Carolina
302898268,North Carolina
302898270,New York
302898273,Illinois
302898274,Alabama
302898276,Texas
302898278,Arkansas
302898285,Maryland
302898287,Pennsylvania
302898289,Michigan
302898290,Kentucky
302898292,Texas
302898305,California
302898307,North Carolina
302898313,Indiana
302898315,District of Columbia
302898316,Virginia
302898319,Hawaii
302898320,Ohio
302898330,New Mexico
302898333,Arizona
302898336,Washington
302898351,California
302898354,Illinois
302898412,Florida
302898451,North Carolina
302898455,Arizona
302898621,Maryland
302899356,Illinois
302899388,New York
302899474,California
302899494,Florida
302899496,Wisconsin
302899530,Connecticut
302899553,South Carolina
302899583,Pennsylvania
302899629,Pennsylvania
302899635,Pennsylvania
302899665,Pennsylvania
302899712,Maryland
302899720,Oregon
302899738,Louisiana
302899797,Ohio
302899798,New Jersey
302899809,Connecticut
302899845,Florida
302899850,California
302899888,Michigan
302900005,Georgia
302900097,Missouri
302900143,West Virginia
302900173,California
302900180,New Jersey
302900186,Iowa
302900199,Nevada
302900202,Texas
302900219,South Carolina
302900265,Missouri
302900280,Massachusetts
302900304,Ohio
302900331,Iowa
302900332,Oregon
302900360,Indiana
302900413,Louisiana
302900516,Florida
302900537,Georgia
302900568,New York
302900576,Michigan
302900579,Oregon
302900623,Pennsylvania
302900641,Virginia
302900746,Connecticut
302900770,Arkansas
302900841,Arkansas
302900951,New York
302901032,California
302901080,New Jersey
302901162,Connecticut
302901180,Missouri
302901197,California
302901243,New York
302901248,Missouri
302901888,New York
302902045,California
302902069,Louisiana
302902422,Oregon
302902653,Arizona
302902719,Florida
302903078,District of Columbia
302903080,Ohio
302903116,Texas
302903171,Illinois
302903201,Michigan
302903205,Maryland
302903223,Illinois
302903278,California
302903307,North Carolina
302903366,Illinois
302903367,Georgia
302903448,California
302903452,Ohio
302903464,Pennsylvania
302903509,North Carolina
302903510,Pennsylvania
302903511,Wisconsin
302903517,Pennsylvania
302903518,Wyoming
302903646,Pennsylvania
302903649,Georgia
302903672,Minnesota
302903684,Washington
302903805,New York
302903838,Michigan
302903859,Texas
302903878,Florida
302903892,Louisiana
302903944,Oregon
302903968,Ohio
302903993,Alabama
302904005,Florida
302904009,Pennsylvania
302904082,Massachusetts
302904085,Texas
302904093,Florida
302904127,Ohio
302904165,Mississippi
302904190,Arkansas
302904191,New York
302904199,North Carolina
302904270,Arkansas
302904282,Missouri
302904353,Florida
302904407,Connecticut
302904476,Georgia
302904504,Connecticut
302904512,Georgia
302904595,Minnesota
302904610,Virginia
302904617,Kentucky
302904660,Kentucky
302904777,Ohio
302904815,Georgia
302905442,Ohio
302905528,Ohio
302905576,Virginia
302905604,Florida
302905971,Florida
302906628,District of Columbia
302906635,Georgia
302906653,South Carolina
302906672,New Jersey
302906708,Texas
302906729,North Carolina
302906731,Florida
302906740,Texas
302906749,Wisconsin
302906760,Georgia
302906846,Florida
302906890,Florida
302907001,Minnesota
302907037,Iowa
302907081,North Carolina
302907117,Michigan
302907139,Texas
302907150,Texas
302907259,Wisconsin
302907279,New Jersey
302907301,Kentucky
302907402,North Carolina
302907424,Utah
302907480,Ohio
302907527,Nevada
302907793,Minnesota
302908022,Florida
302908043,Massachusetts
302908112,Kansas
302908115,Ohio
302908119,New Jersey
302908130,New York
302908135,New York
302908176,Florida
302908216,Iowa
302908218,Connecticut
302908220,Michigan
302908236,Mississippi
302908270,Pennsylvania
302908995,New Mexico
302909042,Ohio
302909103,Wyoming
302909135,Pennsylvania
302909185,Pennsylvania
302909474,California
302909760,Florida
302910053,Kentucky
302910251,Oregon
302910263,Minnesota
302910269,Iowa
302910270,Michigan
302910341,California
302910342,New Jersey
302910386,Pennsylvania
302910399,New York
302910440,Georgia
302910465,Florida
302910470,Utah
302910504,North Carolina
302910609,Missouri
302910648,Pennsylvania
302910734,Maryland
302910752,Texas
302910771,Pennsylvania
302910774,Maine
302910796,New York
302911057,Michigan
302911215,California
302911260,Florida
302911265,Nebraska
302911568,Michigan
302911595,California
302911610,Virginia
302911626,Florida
302911659,Illinois
302911665,Michigan
302911667,Kentucky
302911710,Florida
302911715,Indiana
302911752,Minnesota
302911771,North Carolina
302912274,California
302912324,Virginia
302912381,California
302912440,Maryland
302912497,Georgia
302912529,California
302912578,Texas
302912597,California
302912647,Louisiana
302912674,Pennsylvania
302912687,Indiana
302912715,California
302912920,California
302912923,California
302913177,Ohio
302913714,New York
302913731,New Jersey
302913739,Texas
302913783,Florida
302913792,Pennsylvania
302913802,Wisconsin
302913803,West Virginia
302913823,Arizona
302913865,Texas
302913880,Georgia
302913903,South Dakota
302913925,Illinois
302913943,New Mexico
302913947,Illinois
302913966,Virginia
302914016,Kentucky
302914046,Texas
302914080,New York
302914108,Pennsylvania
302914124,Minnesota
302914160,Missouri
302914174,Indiana
302914176,Virginia
302914230,Kansas
302914249,Virginia
302914351,Virginia
302914373,Ohio
302914504,Florida
302914505,New Hampshire
302914515,Pennsylvania
302914688,Florida
302914706,Maryland
302914712,North Carolina
302914757,Alabama
302914784,Michigan
302914820,Texas
302914884,Texas
302914919,California
302914953,New Mexico
302914969,Pennsylvania
302914971,Pennsylvania
302914992,New Mexico
302914994,Florida
302914997,Georgia
302914999,Oregon
302915003,New Jersey
302915004,Vermont
302915008,Ohio
302915009,North Carolina
302915080,Pennsylvania
302915088,Pennsylvania
302915089,Missouri
302915099,Florida
302915104,Connecticut
302915545,Virginia
302915567,California
302915656,Illinois
302915705,Florida
302915725,West Virginia
302915748,New York
302915784,California
302915785,Iowa
302915818,Wisconsin
302915822,Connecticut
302915825,California
302915831,Kentucky
302915872,Texas
302915873,California
302915901,Texas
302915906,Michigan
302915909,California
302915935,California
302915976,New York
302916115,North Carolina
